note_id,original_id,bar,voice,staff,ordinal
mn-1-1-1-1,n1,1,1,1,1
mn-1-1-1-2,n2,1,1,1,2
mn-1-1-1-3,n3,1,1,1,3
mn-1-1-1-4,n4,1,1,1,4
mn-1-1-1-5,n5,1,1,1,5
mn-1-1-1-6,n6,1,1,1,6
mn-1-1-1-7,n7,1,1,1,7
mn-1-1-1-8,n8,1,1,1,8
mn-1-1-1-9,n9,1,1,1,9
mn-1-1-1-10,n10,1,1,1,10
mn-1-1-1-11,n11,1,1,1,11
mn-1-1-1-12,n12,1,1,1,12
mn-1-1-1-13,n13,1,1,1,13
mn-1-1-1-14,n14,1,1,1,14
mn-1-1-1-15,n15,1,1,1,15
mn-1-1-1-16,n16,1,1,1,16
mn-1-1-1-17,n17,1,1,1,17
mn-1-1-1-18,n18,1,1,1,18
mn-1-1-1-19,n19,1,1,1,19
mn-1-1-1-20,n20,1,1,1,20
mn-1-1-1-21,n21,1,1,1,21
mn-1-1-1-22,n22,1,1,1,22
mn-1-1-1-23,n23,1,1,1,23
mn-1-1-1-24,n24,1,1,1,24
mn-1-1-1-25,n25,1,1,1,25
mn-1-1-1-26,n26,1,1,1,26
mn-1-1-1-27,n27,1,1,1,27
mn-1-1-1-28,n28,1,1,1,28
mn-1-1-1-29,n29,1,1,1,29
mn-1-1-1-30,n30,1,1,1,30
mn-1-1-1-31,n31,1,1,1,31
mn-1-1-1-32,n32,1,1,1,32
mn-1-5-2-1,n33,1,5,2,1
mn-1-5-2-2,n34,1,5,2,2
mn-1-5-2-3,n35,1,5,2,3
mn-1-5-2-4,n36,1,5,2,4
mn-1-5-2-5,n37,1,5,2,5
mn-1-5-2-6,n38,1,5,2,6
mn-1-5-2-7,n39,1,5,2,7
mn-1-5-2-8,n40,1,5,2,8
mn-2-1-1-1,n41,2,1,1,1
mn-2-1-1-2,n42,2,1,1,2
mn-2-1-1-3,n43,2,1,1,3
mn-2-1-1-4,n44,2,1,1,4
mn-2-1-1-5,n45,2,1,1,5
mn-2-1-1-6,n46,2,1,1,6
mn-2-1-1-7,n47,2,1,1,7
mn-2-1-1-8,n48,2,1,1,8
mn-2-1-1-9,n49,2,1,1,9
mn-2-1-1-10,n50,2,1,1,10
mn-2-1-1-11,n51,2,1,1,11
mn-2-1-1-12,n52,2,1,1,12
mn-2-1-1-13,n53,2,1,1,13
mn-2-1-1-14,n54,2,1,1,14
mn-2-1-1-15,n55,2,1,1,15
mn-2-1-1-16,n56,2,1,1,16
mn-2-1-1-17,n57,2,1,1,17
mn-2-1-1-18,n58,2,1,1,18
mn-2-1-1-19,n59,2,1,1,19
mn-2-1-1-20,n60,2,1,1,20
mn-2-1-1-21,n61,2,1,1,21
mn-2-1-1-22,n62,2,1,1,22
mn-2-1-1-23,n63,2,1,1,23
mn-2-1-1-24,n64,2,1,1,24
mn-2-1-1-25,n65,2,1,1,25
mn-2-1-1-26,n66,2,1,1,26
mn-2-1-1-27,n67,2,1,1,27
mn-2-1-1-28,n68,2,1,1,28
mn-2-1-1-29,n69,2,1,1,29
