note_id,original_id,bar,voice,staff,ordinal
mn-1-1-1-1,n1,1,1,1,1
mn-1-1-1-2,n2,1,1,1,2
mn-1-1-1-3,n3,1,1,1,3
mn-1-1-1-4,n4,1,1,1,4
mn-1-1-1-5,n5,1,1,1,5
mn-1-1-1-6,n6,1,1,1,6
mn-1-1-1-7,n7,1,1,1,7
mn-1-1-1-8,n8,1,1,1,8
mn-1-1-1-9,n9,1,1,1,9
mn-1-1-1-10,n10,1,1,1,10
mn-1-1-1-11,n11,1,1,1,11
mn-1-1-1-12,n12,1,1,1,12
mn-1-1-1-13,n13,1,1,1,13
mn-1-1-1-14,n14,1,1,1,14
mn-1-1-1-15,n15,1,1,1,15
mn-1-1-1-16,n16,1,1,1,16
mn-1-1-1-17,n17,1,1,1,17
mn-1-1-1-18,n18,1,1,1,18
mn-1-1-1-19,n19,1,1,1,19
mn-1-1-1-20,n20,1,1,1,20
mn-1-1-1-21,n21,1,1,1,21
mn-1-1-1-22,n22,1,1,1,22
mn-1-1-1-23,n23,1,1,1,23
mn-1-1-1-24,n24,1,1,1,24
mn-1-5-2-1,n25,1,5,2,1
mn-1-5-2-2,n26,1,5,2,2
mn-1-5-2-3,n27,1,5,2,3
mn-1-5-2-4,n28,1,5,2,4
mn-1-5-2-5,n29,1,5,2,5
mn-1-5-2-6,n30,1,5,2,6
mn-1-5-2-7,n31,1,5,2,7
mn-1-5-2-8,n32,1,5,2,8
mn-1-5-2-9,n33,1,5,2,9
mn-1-5-2-10,n34,1,5,2,10
mn-1-5-2-11,n35,1,5,2,11
mn-1-5-2-12,n36,1,5,2,12
mn-1-5-2-13,n37,1,5,2,13
mn-1-5-2-14,n38,1,5,2,14
mn-1-5-2-15,n39,1,5,2,15
mn-1-5-2-16,n40,1,5,2,16
mn-1-5-2-17,n41,1,5,2,17
mn-1-5-2-18,n42,1,5,2,18
mn-1-5-2-19,n43,1,5,2,19
mn-1-5-2-20,n44,1,5,2,20
mn-1-5-2-21,n45,1,5,2,21
mn-1-5-2-22,n46,1,5,2,22
mn-2-1-1-1,n47,2,1,1,1
mn-2-1-1-2,n48,2,1,1,2
mn-2-1-1-3,n49,2,1,1,3
mn-2-1-1-4,n50,2,1,1,4
mn-2-1-1-5,n51,2,1,1,5
mn-2-1-1-6,n52,2,1,1,6
mn-2-1-1-7,n53,2,1,1,7
mn-2-1-1-8,n54,2,1,1,8
mn-2-1-1-9,n55,2,1,1,9
mn-2-1-1-10,n56,2,1,1,10
mn-2-1-1-11,n57,2,1,1,11
mn-2-1-1-12,n58,2,1,1,12
mn-2-1-1-13,n59,2,1,1,13
mn-2-1-1-14,n60,2,1,1,14
mn-2-1-1-15,n61,2,1,1,15
mn-2-1-1-16,n62,2,1,1,16
mn-2-1-1-17,n63,2,1,1,17
mn-2-1-1-18,n64,2,1,1,18
mn-2-1-1-19,n65,2,1,1,19
mn-2-1-1-20,n66,2,1,1,20
mn-2-1-1-21,n67,2,1,1,21
mn-2-1-1-22,n68,2,1,1,22
mn-2-1-1-23,n69,2,1,1,23
